scenario,test_method,test_kind,step_idx,http_method,path,matched_template,parameter,location,value,valid,schema_present,error
Flow_Scenario_1310,test_positive_flow_S1310_v3,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,4. 128.0,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v3,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,8,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v3,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,3B,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v3,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,50,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v3,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,New York City,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v3,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,H90123,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v3,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,2026-05-02,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v3,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,4:17 PM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,clientAccount,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-04-25T15:45:00Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,112,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,777777777777,false,true,<root>: 777777777777 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,Alice Johnson,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,0.00,false,true,<root>: 0.0 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,204,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,from,body,Austin,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,id,body,train009,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,25.45,false,true,<root>: 25.45 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,1,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,20E,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,6,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,"Phoenix, AZ",true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,I56789,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,FALLBACK_travelDate_1,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v4,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,5:30 AM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,user_001,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-04-27T10:30:00Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,102,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,555555555555,false,true,<root>: 555555555555 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,Bob Brown,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,-2.00,false,true,<root>: -2.0 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,3,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,from,body,Houston,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,id,body,train004,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,19.99,false,true,<root>: 19.99 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,FALLBACK_seatClass_4,false,true,<root>: 'FALLBACK_seatClass_4' is not of type 'integer'
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,20E,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,2,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,"Los Angeles, CA",true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,H90123,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,2026-04-25,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v5,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,3:15 AM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,testAccount,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-04-28T16:15:53Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,304,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,666666666666,false,true,<root>: 666666666666 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,FALLBACK_contactsName_2,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,-50.75,false,true,<root>: -50.75 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,8,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,from,body,Los Angeles,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,id,body,train013,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,2.0,false,true,<root>: 2.0 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,7,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,H45,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,7,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,"Houston, TX",true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,A12345,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,2026-05-01,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v6,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,9:45 PM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,orderAccount,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-04-25T16:15:53Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,304,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,222222222222,false,true,<root>: 222222222222 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,Hannah Clark,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,-15.00,false,true,<root>: -15.0 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,2,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,from,body,San Diego,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,id,body,train013,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,```,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,5,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,20E,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,50,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,New York City,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,E34567,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,2026-05-03,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v7,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,07:15 AM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,customer456,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-04-26T16:15:53Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,101,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,CDE987654F,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,FALLBACK_contactsName_2,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,20.25,false,true,<root>: 20.25 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,3,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,from,body,Phoenix,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,id,body,train67890,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,67.50,false,true,<root>: 67.5 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,FALLBACK_seatClass_0,false,true,<root>: 'FALLBACK_seatClass_0' is not of type 'integer'
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,I67,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,5,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,New York City,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,I56789,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,2026-05-01,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v8,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,07:15 AM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,9876543210,false,true,<root>: 9876543210 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-05-01T16:15:53Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,108,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,888888888888,false,true,<root>: 888888888888 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,Hannah Clark,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,10.50,false,true,<root>: 10.5 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,204,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,from,body,Chicago,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,id,body,train006,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,4.0,false,true,<root>: 4.0 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,FALLBACK_seatClass_1,false,true,<root>: 'FALLBACK_seatClass_1' is not of type 'integer'
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,3B,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,4,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,"Miami, FL",true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,D78901,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,FALLBACK_travelDate_1,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v9,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,4:17 PM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,user@domain.com,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-04-30T11:30:00Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,108,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,1234567890,false,true,<root>: 1234567890 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,Emily Davis,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,0.99,false,true,<root>: 0.99 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,7,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,from,body,FALLBACK_from_3,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,id,body,train015,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,19.99,false,true,<root>: 19.99 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,3,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,12A,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,2,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,"Boston, MA",true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,E34567,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,FALLBACK_travelDate_2,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v10,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,07:15 AM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,account789,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-04-30T11:30:00Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,107,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,111111111111,false,true,<root>: 111111111111 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,George Lee,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,-15.00,false,true,<root>: -15.0 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,4,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,from,body,Phoenix,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,id,body,train009,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,price,body,89.99,false,true,<root>: 89.99 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatClass,body,6,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,seatNumber,body,H45,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,status,body,FALLBACK_status_0,false,true,<root>: 'FALLBACK_status_0' is not of type 'integer'
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,to,body,"San Diego, CA",true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,trainNumber,body,H90123,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelDate,body,FALLBACK_travelDate_2,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v11,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,travelTime,body,9:45 PM,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,accountId,body,9876543210,false,true,<root>: 9876543210 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,boughtDate,body,2026-04-27T10:30:00Z,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,coachNumber,body,101,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsDocumentNumber,body,222222222222,false,true,<root>: 222222222222 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,contactsName,body,Ethan Taylor,true,true,
Flow_Scenario_1310,test_positive_flow_S1310_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,differenceMoney,body,85.25,false,true,<root>: 85.25 is not of type 'string'
Flow_Scenario_1310,test_positive_flow_S1310_v12,positive,2,POST,/api/v1/adminorderservice/adminorder,/api/v1/adminorderservice/adminorder,documentType,body,7,true,true,
