log_file,request_id,model,prompt_category,parameter,type,format,value,status,violations
llm-communication-20260505-225616.log,58,deepseek-chat,positive_gen,departureTime,string,date,2026-06-15,valid,
llm-communication-20260505-225616.log,58,deepseek-chat,positive_gen,departureTime,string,date,2026-07-04,valid,
llm-communication-20260505-225616.log,58,deepseek-chat,positive_gen,departureTime,string,date,2026-08-01,valid,
llm-communication-20260505-225616.log,58,deepseek-chat,positive_gen,departureTime,string,date,2026-09-01,valid,
llm-communication-20260505-225616.log,58,deepseek-chat,positive_gen,departureTime,string,date,2026-10-01,valid,
llm-communication-20260505-225616.log,58,deepseek-chat,positive_gen,departureTime,string,date,2026-11-01,valid,
llm-communication-20260505-225616.log,58,deepseek-chat,positive_gen,departureTime,string,date,2026-12-25,valid,
llm-communication-20260505-225616.log,59,deepseek-chat,positive_gen,endPlace,string,,Beijing,valid,
llm-communication-20260505-225616.log,59,deepseek-chat,positive_gen,endPlace,string,,Shanghai,valid,
llm-communication-20260505-225616.log,59,deepseek-chat,positive_gen,endPlace,string,,Nanjing,valid,
llm-communication-20260505-225616.log,59,deepseek-chat,positive_gen,endPlace,string,,Suzhou,valid,
llm-communication-20260505-225616.log,59,deepseek-chat,positive_gen,endPlace,string,,Wuxi,valid,
llm-communication-20260505-225616.log,62,deepseek-chat,diverse_gen,endPlace,string,,guangzhou,valid,
llm-communication-20260505-225616.log,62,deepseek-chat,diverse_gen,endPlace,string,,shenzhen,valid,
llm-communication-20260505-225616.log,62,deepseek-chat,diverse_gen,endPlace,string,,chengdu,valid,
llm-communication-20260505-225616.log,62,deepseek-chat,diverse_gen,endPlace,string,,wuhan,valid,
llm-communication-20260505-225616.log,62,deepseek-chat,diverse_gen,endPlace,string,,tianjin,valid,
llm-communication-20260505-225616.log,62,deepseek-chat,diverse_gen,endPlace,string,,chongqing,valid,
llm-communication-20260505-225616.log,62,deepseek-chat,diverse_gen,endPlace,string,,hangzhou,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Shanghai,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Beijing,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Nanjing,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Hangzhou,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Guangzhou,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Shenzhen,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Chengdu,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Wuhan,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Xi'an,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Chongqing,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Kunming,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Suzhou,valid,
llm-communication-20260505-225616.log,63,deepseek-chat,positive_gen,endPlace,string,,Dalian,valid,
llm-communication-20260505-225616.log,64,deepseek-chat,positive_gen,startPlace,string,,Beijing,valid,
llm-communication-20260505-225616.log,64,deepseek-chat,positive_gen,startPlace,string,,Shanghai,valid,
llm-communication-20260505-225616.log,64,deepseek-chat,positive_gen,startPlace,string,,Guangzhou,valid,
llm-communication-20260505-225616.log,64,deepseek-chat,positive_gen,startPlace,string,,Shenzhen,valid,
llm-communication-20260505-225616.log,64,deepseek-chat,positive_gen,startPlace,string,,Chengdu,valid,
llm-communication-20260505-225616.log,67,deepseek-chat,diverse_gen,startPlace,string,,guangzhou,valid,
llm-communication-20260505-225616.log,67,deepseek-chat,diverse_gen,startPlace,string,,shenzhen,valid,
llm-communication-20260505-225616.log,67,deepseek-chat,diverse_gen,startPlace,string,,chengdu,valid,
llm-communication-20260505-225616.log,67,deepseek-chat,diverse_gen,startPlace,string,,wuhan,valid,
llm-communication-20260505-225616.log,67,deepseek-chat,diverse_gen,startPlace,string,,xian,valid,
llm-communication-20260505-225616.log,67,deepseek-chat,diverse_gen,startPlace,string,,hangzhou,valid,
llm-communication-20260505-225616.log,67,deepseek-chat,diverse_gen,startPlace,string,,tianjin,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Shanghai,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Beijing,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Guangzhou,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Shenzhen,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Chengdu,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Hangzhou,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Nanjing,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Wuhan,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Xi'an,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Chongqing,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Kunming,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Suzhou,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Tianjin,valid,
llm-communication-20260505-225616.log,68,deepseek-chat,positive_gen,startPlace,string,,Changsha,valid,
llm-communication-20260505-225616.log,69,deepseek-chat,positive_gen,averageSpeed,integer,int32,180,valid,
llm-communication-20260505-225616.log,69,deepseek-chat,positive_gen,averageSpeed,integer,int32,220,valid,
llm-communication-20260505-225616.log,69,deepseek-chat,positive_gen,averageSpeed,integer,int32,250,valid,
llm-communication-20260505-225616.log,69,deepseek-chat,positive_gen,averageSpeed,integer,int32,300,valid,
llm-communication-20260505-225616.log,69,deepseek-chat,positive_gen,averageSpeed,integer,int32,350,valid,
llm-communication-20260505-225616.log,72,deepseek-chat,diverse_gen,averageSpeed,integer,,180,valid,
llm-communication-20260505-225616.log,72,deepseek-chat,diverse_gen,averageSpeed,integer,,220,valid,
llm-communication-20260505-225616.log,72,deepseek-chat,diverse_gen,averageSpeed,integer,,300,valid,
llm-communication-20260505-225616.log,72,deepseek-chat,diverse_gen,averageSpeed,integer,,150,valid,
llm-communication-20260505-225616.log,72,deepseek-chat,diverse_gen,averageSpeed,integer,,275,valid,
llm-communication-20260505-225616.log,72,deepseek-chat,diverse_gen,averageSpeed,integer,,180,valid,
llm-communication-20260505-225616.log,72,deepseek-chat,diverse_gen,averageSpeed,integer,,350,valid,
llm-communication-20260505-225616.log,72,deepseek-chat,diverse_gen,averageSpeed,integer,,120,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,160,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,175,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,200,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,225,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,250,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,300,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,180,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,210,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,240,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,270,valid,
llm-communication-20260505-225616.log,73,deepseek-chat,positive_gen,averageSpeed,integer,int32,320,valid,
llm-communication-20260505-225616.log,75,deepseek-chat,simple_gen,confortClass,integer,,1,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,2,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,3,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,4,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,5,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,6,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,7,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,8,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,9,valid,
llm-communication-20260505-225616.log,77,deepseek-chat,diverse_gen,confortClass,integer,,10,valid,
llm-communication-20260505-225616.log,78,deepseek-chat,positive_gen,confortClass,integer,int32,1,valid,
llm-communication-20260505-225616.log,78,deepseek-chat,positive_gen,confortClass,integer,int32,2,valid,
llm-communication-20260505-225616.log,78,deepseek-chat,positive_gen,confortClass,integer,int32,3,valid,
llm-communication-20260505-225616.log,78,deepseek-chat,positive_gen,confortClass,integer,int32,4,valid,
llm-communication-20260505-225616.log,78,deepseek-chat,positive_gen,confortClass,integer,int32,5,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,1,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,2,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,3,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,4,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,5,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,6,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,7,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,8,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,9,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,10,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,11,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,12,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,13,valid,
llm-communication-20260505-225616.log,79,deepseek-chat,positive_gen,confortClass,integer,int32,14,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,2,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,1059033786,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,1059033784,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,1059033787,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,1059033783,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,1059033788,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,1059033782,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,1059033789,valid,
llm-communication-20260505-225616.log,82,deepseek-chat,diverse_gen,economyClass,integer,,1059033781,valid,
llm-communication-20260505-225616.log,83,deepseek-chat,positive_gen,economyClass,integer,int32,50,valid,
llm-communication-20260505-225616.log,83,deepseek-chat,positive_gen,economyClass,integer,int32,60,valid,
llm-communication-20260505-225616.log,83,deepseek-chat,positive_gen,economyClass,integer,int32,70,valid,
llm-communication-20260505-225616.log,83,deepseek-chat,positive_gen,economyClass,integer,int32,80,valid,
llm-communication-20260505-225616.log,83,deepseek-chat,positive_gen,economyClass,integer,int32,90,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,1,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,2,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,3,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,4,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,5,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,6,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,7,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,8,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,9,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,10,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,11,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,12,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,13,valid,
llm-communication-20260505-225616.log,84,deepseek-chat,positive_gen,economyClass,integer,int32,14,valid,
llm-communication-20260505-225616.log,85,deepseek-chat,positive_gen,id,string,,T12345,valid,
llm-communication-20260505-225616.log,85,deepseek-chat,positive_gen,id,string,,G67890,valid,
llm-communication-20260505-225616.log,85,deepseek-chat,positive_gen,id,string,,H23456,valid,
llm-communication-20260505-225616.log,85,deepseek-chat,positive_gen,id,string,,K78901,valid,
llm-communication-20260505-225616.log,85,deepseek-chat,positive_gen,id,string,,L34567,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-001,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-002,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-003,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-004,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-005,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-006,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-007,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-008,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-009,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,T-010,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,TR-100,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,TR-200,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,TR-300,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,EX-500,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,EX-501,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,EX-502,valid,
llm-communication-20260505-225616.log,88,deepseek-chat,positive_gen,id,string,,EX-503,valid,
llm-communication-20260505-225616.log,89,deepseek-chat,positive_gen,name,string,,G123,valid,
llm-communication-20260505-225616.log,89,deepseek-chat,positive_gen,name,string,,K567,valid,
llm-communication-20260505-225616.log,89,deepseek-chat,positive_gen,name,string,,S789,valid,
llm-communication-20260505-225616.log,89,deepseek-chat,positive_gen,name,string,,H234,valid,
llm-communication-20260505-225616.log,89,deepseek-chat,positive_gen,name,string,,E890,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,K-12 Express,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Silver Arrow,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Blue Streak,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Morning Star,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,City Sprinter,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Golden Eagle,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Pacific Coast,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Northern Lights,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Capitol Limited,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Sunset Limited,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Coastal Flyer,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Desert Wind,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Empire Builder,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Lone Star,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Twilight Express,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Red Rocket,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Mountain Runner,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Valley Voyager,valid,
llm-communication-20260505-225616.log,90,deepseek-chat,positive_gen,name,string,,Prairie Zephyr,valid,
llm-communication-20260505-225616.log,91,deepseek-chat,positive_gen,accountId,string,,4d8a3b2c-1e5f-6a7d-9c8b-0f1e2a3b4c5d,valid,
llm-communication-20260505-225616.log,91,deepseek-chat,positive_gen,accountId,string,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,valid,
llm-communication-20260505-225616.log,91,deepseek-chat,positive_gen,accountId,string,,user_001_abc123def456,valid,
llm-communication-20260505-225616.log,91,deepseek-chat,positive_gen,accountId,string,,admin_2026_05_05_001,valid,
llm-communication-20260505-225616.log,91,deepseek-chat,positive_gen,accountId,string,,test_account_id_999,valid,
llm-communication-20260505-225616.log,94,deepseek-chat,positive_gen,accountId,string,,4d8a3b2c-1e5f-4a7b-9c3d-6e2f8a1b4c0d,valid,
llm-communication-20260505-225616.log,94,deepseek-chat,positive_gen,accountId,string,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,valid,
llm-communication-20260505-225616.log,94,deepseek-chat,positive_gen,accountId,string,,7c9e8f1a-2b3d-4e5f-8a7b-6c9d0e1f2a3b,valid,
llm-communication-20260505-225616.log,94,deepseek-chat,positive_gen,accountId,string,,f47ac10b-58cc-4372-a567-0e02b2c3d479,valid,
llm-communication-20260505-225616.log,94,deepseek-chat,positive_gen,accountId,string,,123e4567-e89b-12d3-a456-426614174000,valid,
llm-communication-20260505-225616.log,94,deepseek-chat,positive_gen,accountId,string,,9a8b7c6d-5e4f-3a2b-1c0d-9e8f7a6b5c4d,valid,
llm-communication-20260505-225616.log,94,deepseek-chat,positive_gen,accountId,string,,b0c1d2e3-f4a5-6b7c-8d9e,valid,
llm-communication-20260505-225616.log,95,deepseek-chat,positive_gen,boughtDate,string,,2026-05-06,valid,
llm-communication-20260505-225616.log,95,deepseek-chat,positive_gen,boughtDate,string,,2026-05-10,valid,
llm-communication-20260505-225616.log,95,deepseek-chat,positive_gen,boughtDate,string,,2026-05-15,valid,
llm-communication-20260505-225616.log,95,deepseek-chat,positive_gen,boughtDate,string,,2026-05-20,valid,
llm-communication-20260505-225616.log,95,deepseek-chat,positive_gen,boughtDate,string,,2026-05-25,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-06,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-07,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-08,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-09,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-10,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-11,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-12,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-13,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-14,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-15,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-16,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-17,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-18,valid,
llm-communication-20260505-225616.log,96,deepseek-chat,positive_gen,boughtDate,string,,2026-05-19,valid,
llm-communication-20260505-225616.log,99,deepseek-chat,simple_gen,coachNumber,integer,,4,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,1,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,2,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,3,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,5,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,6,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,7,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,8,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,9,valid,
llm-communication-20260505-225616.log,101,deepseek-chat,diverse_gen,coachNumber,integer,,10,valid,
llm-communication-20260505-225616.log,102,deepseek-chat,positive_gen,coachNumber,integer,int32,3,valid,
llm-communication-20260505-225616.log,102,deepseek-chat,positive_gen,coachNumber,integer,int32,5,valid,
llm-communication-20260505-225616.log,102,deepseek-chat,positive_gen,coachNumber,integer,int32,7,valid,
llm-communication-20260505-225616.log,102,deepseek-chat,positive_gen,coachNumber,integer,int32,9,valid,
llm-communication-20260505-225616.log,102,deepseek-chat,positive_gen,coachNumber,integer,int32,13,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,1,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,2,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,3,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,4,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,5,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,6,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,7,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,8,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,9,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,10,valid,
llm-communication-20260505-225616.log,103,deepseek-chat,positive_gen,coachNumber,integer,int32,11,valid,
llm-communication-20260505-225616.log,104,deepseek-chat,positive_gen,contactsDocumentNumber,string,,331234567890,valid,
llm-communication-20260505-225616.log,104,deepseek-chat,positive_gen,contactsDocumentNumber,string,,440123456789,valid,
llm-communication-20260505-225616.log,104,deepseek-chat,positive_gen,contactsDocumentNumber,string,,110123456789,valid,
llm-communication-20260505-225616.log,104,deepseek-chat,positive_gen,contactsDocumentNumber,string,,120123456789,valid,
llm-communication-20260505-225616.log,104,deepseek-chat,positive_gen,contactsDocumentNumber,string,,130123456789,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,3312345678901234567,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,4401234567890123456,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,110123456789012345,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,2201234567890123456,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,3301234567890123456,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,4412345678901234567,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,111234567890123456,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,2212345678901234567,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,331234567890123456,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,440123456789012345,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,1101234567890123456,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,220123456789012345,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,3301234567890123456,valid,
llm-communication-20260505-225616.log,105,deepseek-chat,positive_gen,contactsDocumentNumber,string,,4412345678901234567,valid,
llm-communication-20260505-225616.log,108,deepseek-chat,positive_gen,contactsName,string,,张三,valid,
llm-communication-20260505-225616.log,108,deepseek-chat,positive_gen,contactsName,string,,李四,valid,
llm-communication-20260505-225616.log,108,deepseek-chat,positive_gen,contactsName,string,,王五,valid,
llm-communication-20260505-225616.log,108,deepseek-chat,positive_gen,contactsName,string,,赵六,valid,
llm-communication-20260505-225616.log,108,deepseek-chat,positive_gen,contactsName,string,,陈七,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,Alice Johnson,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,Bob Smith,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,Carol Williams,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,David Brown,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,Emily Davis,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,Frank Miller,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,Grace Wilson,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,Henry Moore,valid,
llm-communication-20260505-225616.log,109,deepseek-chat,positive_gen,contactsName,string,,Ivy Taylor,valid,
llm-communication-20260505-225616.log,110,deepseek-chat,positive_gen,differenceMoney,string,,0,valid,
llm-communication-20260505-225616.log,110,deepseek-chat,positive_gen,differenceMoney,string,,50.00,valid,
llm-communication-20260505-225616.log,110,deepseek-chat,positive_gen,differenceMoney,string,,-20.00,valid,
llm-communication-20260505-225616.log,110,deepseek-chat,positive_gen,differenceMoney,string,,100.50,valid,
llm-communication-20260505-225616.log,110,deepseek-chat,positive_gen,differenceMoney,string,,-75.25,valid,
llm-communication-20260505-225616.log,111,deepseek-chat,positive_gen,differenceMoney,string,,0,valid,
