scenario,test_method,step_idx,http_method,path,parameter,stem,value,resolvable
Flow_Scenario_2498,test_positive_flow_S2498_v53,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existingTrainTypeId,false
Flow_Scenario_2498,test_positive_flow_S2498_v54,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_2498,test_positive_flow_S2498_v55,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G123,false
Flow_Scenario_2498,test_positive_flow_S2498_v56,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,d693a2c5-ef87-4a3c-bef8-600b43f62c68,false
Flow_Scenario_2498,test_positive_flow_S2498_v57,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,1,false
Flow_Scenario_2498,test_positive_flow_S2498_v58,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,T12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v59,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,1367db1f-461e-4ab7-87ad-2bcc05fd9cb7,false
Flow_Scenario_2498,test_positive_flow_S2498_v60,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,T12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v61,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G123,false
Flow_Scenario_2498,test_positive_flow_S2498_v62,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existingTrainTypeId,false
Flow_Scenario_2498,test_positive_flow_S2498_v63,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existingTrainsTypeId,false
Flow_Scenario_2498,test_positive_flow_S2498_v64,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,aefcef3f-3f42-46e8-afd7-6cb2a928bd3d,false
Flow_Scenario_2498,test_positive_flow_S2498_v65,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existingTrainTypeId,false
Flow_Scenario_2498,test_positive_flow_S2498_v66,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,1,false
Flow_Scenario_2498,test_positive_flow_S2498_v67,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,T12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v68,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,GaoTieOne,false
Flow_Scenario_2498,test_positive_flow_S2498_v69,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existing_train_type_id_here,false
Flow_Scenario_2498,test_positive_flow_S2498_v70,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G1234,false
Flow_Scenario_2498,test_positive_flow_S2498_v71,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existingTrainTypeId,false
Flow_Scenario_2498,test_positive_flow_S2498_v72,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existing-train-type-id-here,false
Flow_Scenario_2498,test_positive_flow_S2498_v73,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,T12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v74,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existing-train-type-id,false
Flow_Scenario_2498,test_positive_flow_S2498_v75,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_2498,test_positive_flow_S2498_v76,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G1234,false
Flow_Scenario_2498,test_positive_flow_S2498_v77,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existing_train_type_id_here,false
Flow_Scenario_2498,test_positive_flow_S2498_v78,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v79,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G123,false
Flow_Scenario_2498,test_positive_flow_S2498_v80,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G1234,false
Flow_Scenario_2498,test_positive_flow_S2498_v81,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,GaoTieOne,false
Flow_Scenario_2498,test_positive_flow_S2498_v82,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,GaoTieOne,false
Flow_Scenario_2498,test_positive_flow_S2498_v83,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,d693a2c5-ef87-4a3c-bef8-600b43f62c68,false
Flow_Scenario_2498,test_positive_flow_S2498_v84,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,T12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v86,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G1234,false
Flow_Scenario_2498,test_positive_flow_S2498_v87,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,1,false
Flow_Scenario_2498,test_positive_flow_S2498_v88,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G123,false
Flow_Scenario_2498,test_positive_flow_S2498_v89,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,GaoTieOne,false
Flow_Scenario_2498,test_positive_flow_S2498_v90,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2498,test_positive_flow_S2498_v91,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G1234,false
Flow_Scenario_2498,test_positive_flow_S2498_v92,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existing_train_type_id_here,false
Flow_Scenario_2498,test_positive_flow_S2498_v93,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,G12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v94,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existingTrainTypeId,false
Flow_Scenario_2498,test_positive_flow_S2498_v95,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,T12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v96,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,T12345,false
Flow_Scenario_2498,test_positive_flow_S2498_v97,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,1367db1f-461e-4ab7-87ad-2bcc05fd9cb7,false
Flow_Scenario_2498,test_positive_flow_S2498_v98,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,GaoTieOne,false
Flow_Scenario_2498,test_positive_flow_S2498_v99,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,existing-train-type-id,false
Flow_Scenario_2498,test_positive_flow_S2498_v100,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,GaoTieOne,false
Flow_Scenario_2597,test_positive_flow_S2597_v1,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,T12346,false
Flow_Scenario_2597,test_positive_flow_S2597_v2,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2597,test_positive_flow_S2597_v3,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,d693a2c5-ef87-4a3c-bef8-600b43f62c68,false
Flow_Scenario_2597,test_positive_flow_S2597_v4,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,T67890,false
Flow_Scenario_2597,test_positive_flow_S2597_v5,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,1367db1f-461e-4ab7-87ad-2bcc05fd9cb7,false
Flow_Scenario_2597,test_positive_flow_S2597_v6,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,T99999,false
Flow_Scenario_2597,test_positive_flow_S2597_v7,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2597,test_positive_flow_S2597_v8,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,084838,false
Flow_Scenario_2597,test_positive_flow_S2597_v9,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,d4a5b6c7-8e9f-0a1b-2c3d-4e5f6a7b8c9d,false
Flow_Scenario_2597,test_positive_flow_S2597_v10,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_2597,test_positive_flow_S2597_v11,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,aefcef3f-3f42-46e8-afd7-6cb2a928bd3d,false
Flow_Scenario_2597,test_positive_flow_S2597_v12,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,T12346,false
Flow_Scenario_2597,test_positive_flow_S2597_v13,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,S2597,false
Flow_Scenario_2597,test_positive_flow_S2597_v14,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,a3f256c1-0e43-4f7d-9c21-121bf258101f,false
Flow_Scenario_2597,test_positive_flow_S2597_v15,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,new-unique-id-12345,false
Flow_Scenario_2597,test_positive_flow_S2597_v16,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,1367db1f-461e-4ab7-87ad-2bcc05fd9cb7,false
Flow_Scenario_2597,test_positive_flow_S2597_v17,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,T54321,false
Flow_Scenario_2597,test_positive_flow_S2597_v18,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2597,test_positive_flow_S2597_v19,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,084838,false
Flow_Scenario_2597,test_positive_flow_S2597_v20,2,POST,/api/v1/adminbasicservice/adminbasic/stations,id,,aefcef3f-3f42-46e8-afd7-6cb2a928bd4e,false
Flow_Scenario_337,test_positive_flow_S337_v1,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v1,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v2,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v2,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v3,2,POST,/api/v1/adminrouteservice/adminroute,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_337,test_positive_flow_S337_v3,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v4,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v4,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v5,2,POST,/api/v1/adminrouteservice/adminroute,id,,d693a2c5-ef87-4a3c-bef8-600b43f62c68,false
Flow_Scenario_337,test_positive_flow_S337_v5,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v6,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v6,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v7,2,POST,/api/v1/adminrouteservice/adminroute,id,,1367db1f-461e-4ab7-87ad-2bcc05fd9cb7,false
Flow_Scenario_337,test_positive_flow_S337_v7,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v8,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v8,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v9,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v9,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v10,2,POST,/api/v1/adminrouteservice/adminroute,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_337,test_positive_flow_S337_v10,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v11,2,POST,/api/v1/adminrouteservice/adminroute,id,,084837,false
Flow_Scenario_337,test_positive_flow_S337_v11,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v12,2,POST,/api/v1/adminrouteservice/adminroute,id,,20eb7122-3a11-423f-b10a-be0dc5bce7db,false
Flow_Scenario_337,test_positive_flow_S337_v12,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v13,2,POST,/api/v1/adminrouteservice/adminroute,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_337,test_positive_flow_S337_v13,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v14,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v14,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v15,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v15,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v16,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v16,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v17,2,POST,/api/v1/adminrouteservice/adminroute,id,,T12345,false
Flow_Scenario_337,test_positive_flow_S337_v17,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v18,2,POST,/api/v1/adminrouteservice/adminroute,id,,aefcef3f-3f42-46e8-afd7-6cb2a928bd3d,false
Flow_Scenario_337,test_positive_flow_S337_v18,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v19,2,POST,/api/v1/adminrouteservice/adminroute,id,,a3f256c1-0e43-4f7d-9c21-121bf258101f,false
Flow_Scenario_337,test_positive_flow_S337_v19,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_337,test_positive_flow_S337_v20,2,POST,/api/v1/adminrouteservice/adminroute,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_337,test_positive_flow_S337_v20,2,POST,/api/v1/adminrouteservice/adminroute,loginId,login,testuser01,false
Flow_Scenario_985,test_positive_flow_S985_v1,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,false
Flow_Scenario_985,test_positive_flow_S985_v1,2,POST,/api/v1/adminorderservice/adminorder,id,,T12345,false
Flow_Scenario_985,test_positive_flow_S985_v2,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,7jh90mqol6DgaiEL,false
Flow_Scenario_985,test_positive_flow_S985_v2,2,POST,/api/v1/adminorderservice/adminorder,id,,EX-500,false
Flow_Scenario_985,test_positive_flow_S985_v3,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,7c9e8f1a-2b3d-4e5f-8a7b-6c9d0e1f2a3b,false
Flow_Scenario_985,test_positive_flow_S985_v3,2,POST,/api/v1/adminorderservice/adminorder,id,,T-004,false
Flow_Scenario_985,test_positive_flow_S985_v4,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_2,false
Flow_Scenario_985,test_positive_flow_S985_v4,2,POST,/api/v1/adminorderservice/adminorder,id,,EX-500,false
Flow_Scenario_985,test_positive_flow_S985_v5,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,false
Flow_Scenario_985,test_positive_flow_S985_v5,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_985,test_positive_flow_S985_v6,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,9a8b7c6d-5e4f-3a2b-1c0d-9e8f7a6b5c4d,false
Flow_Scenario_985,test_positive_flow_S985_v6,2,POST,/api/v1/adminorderservice/adminorder,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_985,test_positive_flow_S985_v7,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,false
Flow_Scenario_985,test_positive_flow_S985_v7,2,POST,/api/v1/adminorderservice/adminorder,id,,T-003,false
Flow_Scenario_985,test_positive_flow_S985_v8,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,false
Flow_Scenario_985,test_positive_flow_S985_v8,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,false
Flow_Scenario_985,test_positive_flow_S985_v9,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_3,false
Flow_Scenario_985,test_positive_flow_S985_v9,2,POST,/api/v1/adminorderservice/adminorder,id,,EX-503,false
Flow_Scenario_985,test_positive_flow_S985_v10,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,false
Flow_Scenario_985,test_positive_flow_S985_v10,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,false
Flow_Scenario_985,test_positive_flow_S985_v11,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,b806914f-365a-47a5-a612-a64955d9e93,false
Flow_Scenario_985,test_positive_flow_S985_v11,2,POST,/api/v1/adminorderservice/adminorder,id,,TR-301,false
Flow_Scenario_985,test_positive_flow_S985_v12,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,XBh,false
Flow_Scenario_985,test_positive_flow_S985_v12,2,POST,/api/v1/adminorderservice/adminorder,id,,T-005,false
Flow_Scenario_985,test_positive_flow_S985_v13,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,XBh,false
Flow_Scenario_985,test_positive_flow_S985_v13,2,POST,/api/v1/adminorderservice/adminorder,id,,T-008,false
Flow_Scenario_985,test_positive_flow_S985_v14,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,false
Flow_Scenario_985,test_positive_flow_S985_v14,2,POST,/api/v1/adminorderservice/adminorder,id,,T-010,false
Flow_Scenario_985,test_positive_flow_S985_v15,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,XBh,false
Flow_Scenario_985,test_positive_flow_S985_v15,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_985,test_positive_flow_S985_v16,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,7c9e8f1a-2b3d-4e5f-8a7b-6c9d0e1f2a3b,false
Flow_Scenario_985,test_positive_flow_S985_v16,2,POST,/api/v1/adminorderservice/adminorder,id,,T-004,false
Flow_Scenario_985,test_positive_flow_S985_v17,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,7jh90mqol6DgaiEL,false
Flow_Scenario_985,test_positive_flow_S985_v17,2,POST,/api/v1/adminorderservice/adminorder,id,,T-009,false
Flow_Scenario_985,test_positive_flow_S985_v18,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,false
Flow_Scenario_985,test_positive_flow_S985_v18,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_985,test_positive_flow_S985_v19,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,4d8a3b2c-1e5f-4a7b-9c3d-6e2f8a1b4c0d,false
Flow_Scenario_985,test_positive_flow_S985_v19,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,false
Flow_Scenario_985,test_positive_flow_S985_v20,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,false
Flow_Scenario_985,test_positive_flow_S985_v20,2,POST,/api/v1/adminorderservice/adminorder,id,,T-010,false
Flow_Scenario_985,test_positive_flow_S985_v5_explore_404,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,false
Flow_Scenario_985,test_positive_flow_S985_v5_explore_404,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_985,test_positive_flow_S985_v5_explore_405,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,false
Flow_Scenario_985,test_positive_flow_S985_v5_explore_405,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_985,test_positive_flow_S985_v5_explore_409,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,false
Flow_Scenario_985,test_positive_flow_S985_v5_explore_409,2,POST,/api/v1/adminorderservice/adminorder,id,,92708982-77af-4318-be25-57ccb0ff69ad,false
Flow_Scenario_985,test_positive_flow_S985_v7_explore_422,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,false
Flow_Scenario_985,test_positive_flow_S985_v7_explore_422,2,POST,/api/v1/adminorderservice/adminorder,id,,T-003,false
Flow_Scenario_985,test_positive_flow_S985_v7_explore_500,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,false
Flow_Scenario_985,test_positive_flow_S985_v7_explore_500,2,POST,/api/v1/adminorderservice/adminorder,id,,T-003,false
Flow_Scenario_985,test_positive_flow_S985_v7_explore_401,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_001_abc123def456,false
Flow_Scenario_985,test_positive_flow_S985_v7_explore_401,2,POST,/api/v1/adminorderservice/adminorder,id,,T-003,false
Flow_Scenario_985,test_positive_flow_S985_v8_explore_403,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,false
Flow_Scenario_985,test_positive_flow_S985_v8_explore_403,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,false
Flow_Scenario_985,test_positive_flow_S985_v8_explore_502,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,false
Flow_Scenario_985,test_positive_flow_S985_v8_explore_502,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,false
Flow_Scenario_985,test_positive_flow_S985_v8_explore_504,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,FALLBACK_accountId_1,false
Flow_Scenario_985,test_positive_flow_S985_v8_explore_504,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,false
Flow_Scenario_985,test_positive_flow_S985_v10_explore_429,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,false
Flow_Scenario_985,test_positive_flow_S985_v10_explore_429,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,false
Flow_Scenario_985,test_positive_flow_S985_v10_explore_503,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,a1b2c3d4-e5f6-7890-abcd-ef1234567890,false
Flow_Scenario_985,test_positive_flow_S985_v10_explore_503,2,POST,/api/v1/adminorderservice/adminorder,id,,T-002,false
